#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               692             -0.76         -0.777919        0.00364168
               693             -0.76         -0.777893        0.00363651
               694             -0.84         -0.777983        0.00363237
               695             -0.76         -0.777957        0.00362724
               696             -0.84         -0.778046        0.00362312
               697             -0.76          -0.77802        0.00361802
               698             -0.76         -0.777994        0.00361293
               699             -0.84         -0.778083        0.00360885
               700             -0.84         -0.778171        0.00360478
               701             -0.76         -0.778146        0.00359973
               702              -0.6         -0.777892        0.00360353
               703             -0.76         -0.777866         0.0035985
               704             -0.92         -0.778068        0.00359904
               705             -0.92          -0.77827        0.00359957
               706             -0.92          -0.77847        0.00360006
               707             -0.92          -0.77867        0.00360053
               708             -0.84         -0.778757        0.00359649
               709             -0.84         -0.778843        0.00359245
               710             -0.84          -0.77893        0.00358842
               711             -0.84         -0.779015         0.0035844
               712             -0.68         -0.778876        0.00358207
               713             -0.76          -0.77885        0.00357714
               714             -0.76         -0.778824        0.00357223
               715             -0.68         -0.778685         0.0035699
               716             -0.68         -0.778547        0.00356758
               717             -0.68          -0.77841        0.00356525
               718              -0.6         -0.778162        0.00356893
               719             -0.76         -0.778136        0.00356406
               720             -0.84         -0.778222        0.00356014
               721             -0.84         -0.778308        0.00355624
               722             -0.84         -0.778393        0.00355234
               723             -0.84         -0.778479        0.00354845
               724             -0.76         -0.778453        0.00354364
               725             -0.76         -0.778428        0.00353884
               726             -0.84         -0.778512        0.00353498
               727             -0.84         -0.778597        0.00353113
               728             -0.76         -0.778571        0.00352637
               729              -0.6         -0.778326        0.00353003
               730             -0.68         -0.778192        0.00352777
               731             -0.76         -0.778167        0.00352303
               732             -0.76         -0.778142         0.0035183
               733             -0.68         -0.778008        0.00351605
               734             -0.68         -0.777875        0.00351379
               735             -0.76          -0.77785         0.0035091
               736             -0.68         -0.777717        0.00350685
               737             -0.76         -0.777693        0.00350217
               738             -0.76         -0.777669        0.00349751
               739             -0.68         -0.777537        0.00349527
               740             -0.68         -0.777405        0.00349303
               741             -0.76         -0.777382         0.0034884
               742             -0.84         -0.777466        0.00348472
               743             -0.84          -0.77755        0.00348104
               744             -0.84         -0.777634        0.00347738
               745             -0.84         -0.777718        0.00347372
               746             -0.84         -0.777802        0.00347006
               747             -0.84         -0.777885        0.00346642
               748             -0.76         -0.777861        0.00346186
               749             -0.76         -0.777837        0.00345732
               750             -0.76         -0.777813         0.0034528
               751             -0.76          -0.77779        0.00344828
               752             -0.92         -0.777979        0.00344888
               753             -0.76         -0.777955        0.00344438
               754             -0.68         -0.777825        0.00344226
               755             -0.68         -0.777695        0.00344014
               756             -0.68         -0.777566        0.00343801
               757             -0.84         -0.777649        0.00343446
               758             -0.84         -0.777731        0.00343092
               759             -0.84         -0.777813        0.00342738
               760             -0.92            -0.778        0.00342797
               761             -0.92         -0.778187        0.00342854
               762             -0.92         -0.778373        0.00342909
               763             -0.92         -0.778558        0.00342961
               764             -0.84         -0.778639        0.00342607
               765             -0.84         -0.778719        0.00342253
               766             -0.84         -0.778799        0.00341899
               767             -0.92         -0.778983        0.00341949
               768             -0.92         -0.779167        0.00341996
               769             -0.92          -0.77935        0.00342042
               770             -0.92         -0.779532        0.00342085
               771             -0.84         -0.779611        0.00341731
               772             -0.84         -0.779689        0.00341378
               773             -0.76         -0.779664        0.00340946
               774             -0.76         -0.779638        0.00340515
               775             -0.84         -0.779716        0.00340164
               776             -0.84         -0.779794        0.00339815
               777             -0.76         -0.779768        0.00339387
               778             -0.76         -0.779743         0.0033896
               779             -0.68         -0.779615        0.00338767
               780             -0.68         -0.779487        0.00338573
               781             -0.68          -0.77936        0.00338379
               782              -0.6          -0.77913        0.00338723
               783             -0.68         -0.779004        0.00338527
               784             -0.76          -0.77898        0.00338104
               785             -0.76         -0.778955        0.00337682
               786             -0.76         -0.778931        0.00337261
               787             -0.84         -0.779009        0.00336921
               788             -0.84         -0.779086        0.00336583
               789             -0.84         -0.779163        0.00336245
               790             -0.84         -0.779241        0.00335907
               791             -0.84         -0.779317         0.0033557
               792             -0.68         -0.779192        0.00335381
               793             -0.68         -0.779067        0.00335191
               794             -0.84         -0.779144        0.00334857
               795             -0.76         -0.779119        0.00334444
               796             -0.84         -0.779196        0.00334111
               797             -0.92         -0.779373        0.00334159
               798             -0.84         -0.779449        0.00333827
               799             -0.84         -0.779524        0.00333495
               800             -0.84           -0.7796        0.00333164
               801             -0.76         -0.779576        0.00332757
               802              -0.6         -0.779352        0.00333094
               803              -0.6         -0.779128        0.00333427
               804              -0.6         -0.778905        0.00333756
               805             -0.52         -0.778584        0.00334888
               806             -0.68         -0.778462        0.00334695
               807             -0.68          -0.77834        0.00334503
               808             -0.76         -0.778317        0.00334097
               809             -0.68         -0.778195        0.00333905
               810              -0.6         -0.777975        0.00334216
               811              -0.6         -0.777756        0.00334524
               812             -0.52         -0.777438        0.00335615
               813              -0.6          -0.77722        0.00335911
               814             -0.76         -0.777199        0.00335505
               815             -0.68          -0.77708        0.00335305
               816             -0.68         -0.776961        0.00335105
               817             -0.68         -0.776842        0.00334905
               818             -0.68         -0.776724        0.00334705
               819             -0.68         -0.776606        0.00334505
               820             -0.68         -0.776488        0.00334304
               821             -0.52         -0.776175        0.00335353
               822             -0.52         -0.775864         0.0033639
               823             -0.52         -0.775553        0.00337415
               824             -0.76         -0.775534        0.00337011
               825             -0.84         -0.775612        0.00336693
               826             -0.76         -0.775593        0.00336291
               827             -0.84         -0.775671        0.00335974
               828             -0.84         -0.775749        0.00335658
               829             -0.84         -0.775826        0.00335343
               830             -0.84         -0.775904        0.00335028
               831             -0.92         -0.776077        0.00335073
               832             -0.84         -0.776154        0.00334759
               833             -0.92         -0.776327        0.00334802
               834             -0.84         -0.776403        0.00334487
               835             -0.84         -0.776479        0.00334174
               836             -0.84         -0.776555         0.0033386
               837             -0.92         -0.776726        0.00333901
               838             -0.92         -0.776897         0.0033394
               839             -0.76         -0.776877        0.00333548
               840             -0.76         -0.776857        0.00333157
               841             -0.76         -0.776837        0.00332767
               842             -0.76         -0.776817        0.00332378
               843             -0.76         -0.776797        0.00331989
               844             -0.76         -0.776777        0.00331602
               845             -0.76         -0.776757        0.00331215
               846             -0.76         -0.776738         0.0033083
               847             -0.84         -0.776812        0.00330524
               848             -0.84         -0.776887        0.00330218
               849             -0.84         -0.776961        0.00329912
               850             -0.76         -0.776941         0.0032953
               851             -0.76         -0.776921        0.00329149
               852             -0.68         -0.776808        0.00328959
               853             -0.84         -0.776882        0.00328657
               854             -0.84         -0.776956        0.00328355
               855             -0.76         -0.776936        0.00327977
               856             -0.76         -0.776916          0.003276
               857             -0.68         -0.776803        0.00327413
               858             -0.68          -0.77669        0.00327226
               859             -0.84         -0.776764        0.00326928
               860             -0.84         -0.776837         0.0032663
               861             -0.84         -0.776911        0.00326333
               862             -0.76         -0.776891        0.00325961
               863             -0.84         -0.776964        0.00325665
               864             -0.76         -0.776944        0.00325294
               865             -0.76         -0.776925        0.00324924
               866             -0.76         -0.776905        0.00324554
               867             -0.76         -0.776886        0.00324186
               868             -0.76         -0.776866        0.00323818
               869             -0.84         -0.776939        0.00323527
               870             -0.84         -0.777011        0.00323236
               871             -0.76         -0.776992        0.00322871
               872             -0.84         -0.777064        0.00322582
               873             -0.92         -0.777228        0.00322628
               874             -0.92         -0.777391        0.00322672
               875             -0.92         -0.777554        0.00322714
               876             -0.84         -0.777626        0.00322425
               877             -0.84         -0.777697        0.00322135
               878             -0.68         -0.777585        0.00321961
               879             -0.76         -0.777565        0.00321601
               880             -0.84         -0.777636        0.00321313
               881             -0.84         -0.777707        0.00321027
               882             -0.76         -0.777687        0.00320669
               883             -0.84         -0.777758        0.00320383
               884             -0.84         -0.777828        0.00320098
               885             -0.84         -0.777898        0.00319814
               886             -0.92         -0.778059        0.00319855
               887             -0.92         -0.778219        0.00319894
               888             -0.92         -0.778378        0.00319932
               889             -0.76         -0.778358        0.00319579
               890             -0.76         -0.778337        0.00319226
               891             -0.76         -0.778316        0.00318875
               892             -0.76         -0.778296        0.00318524
               893             -0.92         -0.778455        0.00318562
               894             -0.84         -0.778523         0.0031828
               895             -0.84         -0.778592        0.00317999
               896             -0.84         -0.778661        0.00317718
               897             -0.76          -0.77864         0.0031737
               898             -0.76         -0.778619        0.00317024
               899             -0.84         -0.778687        0.00316745
               900             -0.84         -0.778756        0.00316466
               901             -0.84         -0.778824        0.00316188
               902             -0.84         -0.778891         0.0031591
               903             -0.68         -0.778782         0.0031575
               904             -0.76         -0.778761        0.00315407
               905             -0.84         -0.778829        0.00315131
               906             -0.84         -0.778896        0.00314856
               907             -0.84         -0.778964        0.00314581
               908             -0.84         -0.779031        0.00314306
               909             -0.84         -0.779098        0.00314032
               910             -0.84         -0.779165        0.00313758
               911             -0.84         -0.779232        0.00313485
               912             -0.76         -0.779211        0.00313148
               913             -0.76         -0.779189        0.00312812
               914             -0.76         -0.779168        0.00312477
               915             -0.84         -0.779235        0.00312206
               916             -0.84         -0.779301        0.00311936
               917             -0.84         -0.779368        0.00311666
               918             -0.84         -0.779434        0.00311396
               919             -0.84         -0.779499        0.00311127
               920             -0.76         -0.779478        0.00310796
               921             -0.84         -0.779544        0.00310528
               922             -0.84          -0.77961        0.00310261
               923             -0.84         -0.779675        0.00309994
               924             -0.84          -0.77974        0.00309727
               925             -0.76         -0.779719        0.00309399
               926             -0.76         -0.779698        0.00309073
               927             -0.84         -0.779763        0.00308808
               928             -0.76         -0.779741        0.00308482
               929              -0.6         -0.779548        0.00308756
               930              -0.6         -0.779355        0.00309027
               931             -0.68         -0.779248         0.0030888
               932             -0.68         -0.779142        0.00308732
               933             -0.84         -0.779207         0.0030847
               934             -0.84         -0.779272        0.00308208
               935             -0.84         -0.779337        0.00307947
               936             -0.84         -0.779402        0.00307686
               937             -0.68         -0.779296        0.00307541
               938             -0.68          -0.77919        0.00307395
               939             -0.68         -0.779084        0.00307249
               940             -0.76         -0.779064        0.00306929
               941             -0.76         -0.779044        0.00306609
               942             -0.84         -0.779108        0.00306352
               943             -0.84         -0.779173        0.00306095
               944             -0.84         -0.779237        0.00305839
               945             -0.68         -0.779132        0.00305695
               946             -0.76         -0.779112        0.00305379
               947             -0.84         -0.779176        0.00305124
               948             -0.84         -0.779241         0.0030487
               949             -0.68         -0.779136        0.00304728
               950              -0.6         -0.778947         0.0030499
               951             -0.68         -0.778843        0.00304847
               952             -0.76         -0.778824        0.00304533
               953             -0.68          -0.77872         0.0030439
               954              -0.6         -0.778532        0.00304647
               955             -0.76         -0.778513        0.00304334
               956              -0.6         -0.778326        0.00304588
               957              -0.6          -0.77814        0.00304839
               958             -0.68         -0.778038        0.00304693
               959             -0.76         -0.778019        0.00304381
               960             -0.76            -0.778         0.0030407
               961             -0.76         -0.777981        0.00303759
               962             -0.68         -0.777879        0.00303614
               963             -0.76         -0.777861        0.00303304
               964             -0.76         -0.777842        0.00302995
               965             -0.76         -0.777824        0.00302687
               966             -0.84         -0.777888        0.00302442
               967             -0.76          -0.77787        0.00302135
               968             -0.76         -0.777851        0.00301829
               969              -0.6         -0.777668        0.00302075
               970              -0.6         -0.777485        0.00302318
               971              -0.6         -0.777302        0.00302559
               972              -0.6         -0.777119        0.00302797
               973             -0.76         -0.777102        0.00302491
               974              -0.6          -0.77692        0.00302726
               975             -0.68         -0.776821        0.00302579
               976             -0.68         -0.776721        0.00302431
               977             -0.68         -0.776622        0.00302284
               978             -0.84         -0.776687        0.00302044
               979             -0.84         -0.776752        0.00301805
               980             -0.76         -0.776735        0.00301502
               981             -0.76         -0.776718        0.00301199
               982             -0.68         -0.776619        0.00301053
               983             -0.76         -0.776602        0.00300752
               984             -0.76         -0.776585        0.00300451
               985             -0.76         -0.776569        0.00300151
               986             -0.76         -0.776552        0.00299851
               987             -0.76         -0.776535        0.00299552
               988             -0.76         -0.776518        0.00299253
               989             -0.76         -0.776502        0.00298955
               990             -0.76         -0.776485        0.00298658
               991             -0.68         -0.776387        0.00298515
               992             -0.68          -0.77629        0.00298373
               993             -0.68         -0.776193         0.0029823
               994             -0.76         -0.776177        0.00297934
               995             -0.76         -0.776161        0.00297639
               996             -0.76         -0.776145        0.00297345
               997             -0.68         -0.776048        0.00297203
               998             -0.68         -0.775952        0.00297061
               999             -0.68         -0.775856        0.00296919
              1000              -0.6          -0.77568        0.00297142
